tool,map_name,generation_id,scenario_id,start_time,file_path,crit_MDBV,crit_min_TTC,crit_TET_total,crit_TET_max,func_completion_rate,func_route_stability,func_time_to_completion,func_total_planned_distance,func_actual_distance_traveled,func_max_progress_reached,func_dev_mean,func_dev_rmse,func_dev_mae,func_dev_max,func_dev_std,dyn_mean_speed,dyn_max_speed,dyn_mean_long_acc,dyn_p95_long_acc,dyn_max_long_acc,ev_collision,ev_red_light,ev_speeding,ev_stop_sign,total_failures,is_critical
ScenarioFuzzLLM,Town03,5,1,2025-09-23_09-53-35,logs/enriched/tool1/2025-09-23_10-04-32/log/5_1_log_basic.json,0.8475167426794107,0.2293259006313948,25.68,5.32,100.0,96.93041856152847,137.0,405.4342009404504,397.5627594574068,405.4342009404504,0.1558839965468975,0.44103961453638274,0.1558839965468975,3.1462071133350307,0.41257256478220644,2.839892433500105,7.536395820947835,0.7639310783366249,3.8566174727691767,15.937469514671754,0,0,0,1,1,True
ScenarioFuzzLLM,Town03,3,1,2025-09-23_09-21-35,logs/enriched/tool1/2025-09-23_10-04-32/log/3_1_log_basic.json,1.6235498142448157,0.24788338979351338,14.24,3.88,100.0,96.69890003985631,136.88,405.4342009404504,397.9655869322751,405.4342009404504,0.16784079284585493,0.44283001130723765,0.16784079284585493,3.2638924400169675,0.40979005255282014,2.845962113507665,7.537579405883563,0.8493651035122564,4.127511406703999,14.356489053488474,0,0,0,1,1,True
ScenarioFuzzLLM,Town03,1,0,2025-09-23_08-48-54,logs/enriched/tool1/2025-09-23_10-04-32/log/1_0_log_basic.json,2.7645729362778533,0.49364535322221453,17.08,3.24,100.0,96.88213301685467,137.08,405.4342009404504,397.77112608526215,405.4342009404504,0.15837534941747103,0.4434158177738388,0.15837534941747103,3.2527371519998307,0.4141676425663117,2.8418041299933186,7.509286243711848,0.8611034990345972,3.898764562713569,17.787906814849265,0,0,0,1,1,True
ScenarioFuzzLLM,Town03,1,3,2025-09-23_08-56-37,logs/enriched/tool1/2025-09-23_10-04-32/log/1_3_log_basic.json,1.0525788903442128,0.2029747823794296,4.96,2.2,100.0,94.57280470325823,34.04,183.34967562041305,179.50274840925238,183.34967562041305,0.27900113984676495,0.6491116492224985,0.27900113984676495,3.3296542102746938,0.5860923964022718,4.92675888091445,7.514996386559344,1.353464425397117,6.059419136678094,14.95422973374998,0,0,0,1,1,True
ScenarioFuzzLLM,Town03,4,4,2025-09-23_09-47-58,logs/enriched/tool1/2025-09-23_10-04-32/log/4_4_log_basic.json,1.4038087292904227,0.21700116630970165,21.68,4.2,100.0,97.10307925242539,137.2,405.4342009404504,395.69630221921466,405.4342009404504,0.14698549508117043,0.39432564594326985,0.14698549508117043,2.985717529574924,0.3659070637256409,2.75936783562858,7.519221794840208,0.8873881798166599,4.257171977761856,13.703264411200502,0,0,0,1,1,True
ScenarioFuzzLLM,Town03,4,0,2025-09-23_09-35-36,logs/enriched/tool1/2025-09-23_10-04-32/log/4_0_log_basic.json,0.0,0.0,25.0,7.12,97.23277518813211,97.27290405543606,,405.4342009404504,383.3526621405358,394.2149251362279,0.13824856969914065,0.39536179705121266,0.13824856969914065,3.0005080807508677,0.3704028665435867,2.780282468795787,7.537521115724984,0.7185050657726381,3.403631816685648,25.07810208838781,1,0,0,1,2,True
ScenarioFuzzLLM,Town03,5,3,2025-09-23_10-00-44,logs/enriched/tool1/2025-09-23_10-04-32/log/5_3_log_basic.json,0.0,0.0,3.28,2.36,11.559573219685996,95.30059162515052,,1036.9340603830062,117.55844365789353,119.86515194983659,0.2406708365917148,0.4933981257502408,0.2406708365917148,1.6041912659920534,0.43071946659989097,5.790384170961835,7.642374485066798,1.524848696089384,4.848069900838077,7.5368087741049195,1,0,0,0,1,True
SimADFuzz,Town03,2,9,2025-09-23_15-44-59,logs/enriched/tool2/2025-09-23_15-05-18/gen_2_scenario_9/2_9_log_basic.json,1.3328579474918998,0.18235321528235968,5.96,3.88,99.84552557669983,93.92064052574332,77.76,405.9803689067345,392.1438786568265,405.35323307315394,0.3136000501186564,0.5269811876669449,0.3136000501186564,2.0991107123950985,0.42351408562223763,4.9625608052896375,7.660070605418727,1.2646380716701013,4.565658643782661,26.99008757596073,0,0,0,0,0,False
SimADFuzz,Town03,2,0,2025-09-23_15-35-17,logs/enriched/tool2/2025-09-23_15-05-18/gen_2_scenario_0/2_0_log_basic.json,8.04038201206883,1.0690596810346018,1.92,1.44,99.87270958584502,91.65995792927623,63.6,397.30253208513835,384.6099266607299,396.79680404659894,0.4354228294697486,0.6912778776348238,0.4354228294697486,2.4829973052482663,0.5369097351360514,5.928667021658628,7.713006096198809,1.2813867997357657,3.43050972527826,26.393194962653265,0,0,0,0,0,False
SimADFuzz,Town03,6,6,2025-09-23_16-38-25,logs/enriched/tool2/2025-09-23_15-05-18/gen_6_scenario_6/6_6_log_basic.json,5.3963064192093455,0.7223699283579638,4.4,2.2,99.87270958584502,91.65995792927623,63.6,397.30253208513835,384.6099266607299,396.79680404659894,0.4354228294697486,0.6912778776348238,0.4354228294697486,2.4829973052482663,0.5369097351360514,5.928667021658628,7.713006096198809,1.2813867997357657,3.43050972527826,26.393194962653265,0,0,0,0,0,False
SimADFuzz,Town03,4,6,2025-09-23_16-08-27,logs/enriched/tool2/2025-09-23_15-05-18/gen_4_scenario_6/4_6_log_basic.json,7.910071354924677,0.7360948176242141,6.12,2.08,99.93963829215114,94.63096091995456,166.4,1107.4459787998455,1078.8062071738552,1106.7775054935385,0.27592740511763464,0.5101054650912739,0.27592740511763464,2.4105771655292307,0.429035724178108,6.439478077432097,7.744690210072964,1.3211039728181084,3.5839151811233094,27.04314735797635,0,0,0,0,0,False
SimADFuzz,Town03,2,5,2025-09-23_15-38-42,logs/enriched/tool2/2025-09-23_15-05-18/gen_2_scenario_5/2_5_log_basic.json,0.5214807752509726,0.13319372133447954,8.0,3.8,99.99397734198376,95.57497635381048,93.6,473.21566093077627,460.72515119486167,473.1871607698391,0.22629576907711682,0.449474760929629,0.22629576907711682,2.083666892156741,0.38835265624242016,4.899696337317446,24.098471491984718,0.9647065997811424,3.5567535734813673,26.990682851043513,0,0,0,0,0,False
SimADFuzz,Town03,7,6,2025-09-23_16-52-38,logs/enriched/tool2/2025-09-23_15-05-18/gen_7_scenario_6/7_6_log_basic.json,1.368047857744301,0.18200860663014543,12.16,4.16,100.0,68.7396878845055,149.2,908.1040977034568,909.4188053866537,908.1040977034568,1.8742172754944482,3.504611662815116,1.8742172754944482,7.887793798688055,2.961353155464221,3.9462848676511157,15.880949372439925,1.0291959876883134,3.743056431413838,206.0860966045698,0,0,0,0,0,False
SimADFuzz,Town03,8,0,2025-09-23_17-02-55,logs/enriched/tool2/2025-09-23_15-05-18/gen_8_scenario_0/8_0_log_basic.json,1.1986354409265045,0.17184507301548083,6.88,5.04,99.85412855535284,91.96101025788799,60.88,373.501026593241,360.655835864193,372.9561952499775,0.41902750156501123,0.6709721603203738,0.41902750156501123,2.3138623865166474,0.5240415945868935,5.815507860885622,7.698148287088267,1.3399236497166935,3.7001795489057896,26.638019581971427,0,0,0,0,0,False
SimADFuzz,Town03,0,7,2025-09-23_15-12-17,logs/enriched/tool2/2025-09-23_15-05-18/gen_0_scenario_7/0_7_log_basic.json,0.0,0.0,2.28,2.28,99.99781895514138,96.089549863467,156.36,828.9861628649708,804.3266035410604,828.9680823048869,0.1994480912017939,0.4460812609613002,0.1994480912017939,2.2710562207522975,0.39900996265354643,4.888642419716364,7.697025210430325,1.1208820153372714,3.7501032484090575,27.04221922121772,0,0,0,0,0,False
SimADFuzz,Town03,3,3,2025-09-23_15-49-42,logs/enriched/tool2/2025-09-23_15-05-18/gen_3_scenario_3/3_3_log_basic.json,13.31656033985422,3.9671395348177567,0.0,0.0,0.031142559257636867,99.9980029533144,0.0,2.89000006247191,0.00030000000000995897,0.000900019982001057,9.98533313425459e-05,9.985333445822543e-05,9.98533313425459e-05,9.987999801195145e-05,2.494437754484921e-08,0.001851601157401312,0.0021931712199461306,0.003751413650065916,0.004876413630079968,0.005001413627859307,0,0,0,0,0,False
SimADFuzz,Town03,0,8,2025-09-23_15-13-56,logs/enriched/tool2/2025-09-23_15-05-18/gen_0_scenario_8/0_8_log_basic.json,1.677942242748538,0.36903914111108366,10.92,5.44,2.1692113215168775e-05,56.61617010158796,,445.1790430844584,4.1487014037504535,9.65687420360857e-05,2.8443777537001735,2.8976508748238436,2.8443777537001735,3.610500292203277,0.5530784633512168,0.08229913003503482,4.628512836754371,0.275755768422801,0.18103512760393894,123.41098738490228,0,0,0,0,0,False
SimADFuzz,Town03,4,4,2025-09-23_16-03-31,logs/enriched/tool2/2025-09-23_15-05-18/gen_4_scenario_4/4_4_log_basic.json,3.5187043768197244,0.28500385799005645,9.0,2.96,100.0,68.64062226370007,146.0,844.5489332840152,846.0948915038273,844.5489332840152,1.881428326180655,3.482607377191364,1.881428326180655,7.845680002165936,2.9306623137292314,3.66840654552711,15.879349377414682,0.8889815659589889,3.224973518917224,173.3844296433984,0,0,0,0,0,False
SimADFuzz,Town03,3,9,2025-09-23_15-56-10,logs/enriched/tool2/2025-09-23_15-05-18/gen_3_scenario_9/3_9_log_basic.json,8.04038201206883,1.0690596810346018,1.92,1.44,99.87270958584502,91.65995792927623,63.6,397.30253208513835,384.6099266607299,396.79680404659894,0.4354228294697486,0.6912778776348238,0.4354228294697486,2.4829973052482663,0.5369097351360514,5.928667021658628,7.713006096198809,1.2813867997357657,3.43050972527826,26.393194962653265,0,0,0,0,0,False
SimADFuzz,Town03,0,3,2025-09-23_15-08-36,logs/enriched/tool2/2025-09-23_15-05-18/gen_0_scenario_3/0_3_log_basic.json,3.4999988142855134,0.7344943903296632,2.68,2.68,7.010040838342026e-05,99.99872471489599,,473.21566093077627,0.00039999999999995595,0.00033172611084677546,6.376466179163074e-05,6.412331097295268e-05,6.376466179163074e-05,0.00024486279297330425,6.772511848121237e-06,7.358174737620325e-06,0.0017117242768623687,9.629280712094285e-06,0.0,0.0028630928070417154,0,0,0,0,0,False
SimADFuzz,Town03,3,5,2025-09-23_15-50-31,logs/enriched/tool2/2025-09-23_15-05-18/gen_3_scenario_5/3_5_log_basic.json,0.0,0.0,15.96,2.44,22.65851092443569,98.69601184534315,,1137.8924570660486,253.33676724288927,257.8294866926403,0.06562823600231325,0.26168670444905573,0.06562823600231325,2.067470871186395,0.25332363870083685,1.8571544478687196,7.715927766639604,1.8038352857349826,5.414690365060227,159.85901700685946,1,0,0,0,1,True
SimADFuzz,Town03,9,9,2025-09-23_17-26-10,logs/enriched/tool2/2025-09-23_15-05-18/gen_9_scenario_9/9_9_log_basic.json,6.648487365559189,0.4578958527289956,6.48,3.2,100.0,95.87417910749856,158.12,851.8405689750446,838.7260691449433,851.8405689750446,0.21066744224733155,0.40742162498374557,0.21066744224733155,2.3087417381888455,0.34872856103474376,5.253216213408097,7.696536626951112,1.2874942762357837,4.008124944316771,157.8865019255474,0,0,0,0,0,False
SimADFuzz,Town03,3,1,2025-09-23_15-48-38,logs/enriched/tool2/2025-09-23_15-05-18/gen_3_scenario_1/3_1_log_basic.json,17.986220991080923,4.016349295205223,0.0,0.0,2.1692113215168775e-05,56.800754457340176,,445.1790430844584,4.14593962973905,9.65687420360857e-05,2.8281028882477455,2.880051695426547,2.8281028882477455,3.5967611124454764,0.5445473549785074,0.08241126530839475,4.840329585885655,0.2934803054793655,0.2243379025058634,131.63195945533968,0,0,0,0,0,False
SimADFuzz,Town03,7,9,2025-09-23_17-02-07,logs/enriched/tool2/2025-09-23_15-05-18/gen_7_scenario_9/7_9_log_basic.json,3.12574408898946,0.39588607658327496,6.32,3.28,99.87047698288177,91.72173542979363,64.4,403.80249031210434,391.2193902704289,403.2794731434535,0.4320540361227797,0.6830081642470638,0.4320540361227797,2.4717773614845284,0.5289890946873667,5.956316078947566,7.724395279890848,1.2711270102897487,3.4291671381501496,25.793254406444877,0,0,0,0,0,False
SimADFuzz,Town03,5,1,2025-09-23_16-16-24,logs/enriched/tool2/2025-09-23_15-05-18/gen_5_scenario_1/5_1_log_basic.json,4.3961604556930585,0.5160989362753576,11.12,3.4,21.96520727560325,99.21838293345503,,1137.8924570660486,245.51885204891434,249.94043676801232,0.03923438518098257,0.20173701891989748,0.03923438518098257,2.0374210078573287,0.19788503688292694,1.0921888227072845,7.719324930329076,1.8974849854265428,7.4081460620815465,27.025104064249604,0,0,0,0,0,False
SimADFuzz,Town03,5,7,2025-09-23_16-27-21,logs/enriched/tool2/2025-09-23_15-05-18/gen_5_scenario_7/5_7_log_basic.json,0.9955997444292783,0.14335511712218782,17.44,3.92,100.0,93.72109004434576,148.84,844.5489332840152,835.6472489984069,844.5489332840152,0.3242347077728534,0.5883891733057732,0.3242347077728534,2.8229280755981034,0.4909925391886355,4.623028710445014,15.911050531313133,1.0289340002556349,3.6019138058155464,26.95782505943226,0,0,0,0,0,False
SimADFuzz,Town03,1,3,2025-09-23_15-21-39,logs/enriched/tool2/2025-09-23_15-05-18/gen_1_scenario_3/1_3_log_basic.json,0.0,0.0,5.8,2.88,100.0,91.91418358171462,149.52,844.5489332840152,836.2853767970528,844.5489332840152,0.42157415705495815,0.7942032509254301,0.42157415705495815,3.324096895398811,0.6730780295656092,4.619935365446481,15.905150802491624,1.0372160023775545,3.8052206401169353,26.99921959583915,0,0,0,0,0,False
SimADFuzz,Town03,5,6,2025-09-23_16-26-26,logs/enriched/tool2/2025-09-23_15-05-18/gen_5_scenario_6/5_6_log_basic.json,4.98011698198095,0.9408379500621191,1.76,0.6,100.0,95.75018230376325,93.68,473.21566093077627,460.85527080519853,473.21566093077627,0.2171382698669825,0.4409279664559841,0.2171382698669825,2.040483102233029,0.3837557079213063,4.901351810228215,24.100171243582484,0.9815398708174667,3.858076070672655,26.91947392482781,0,0,0,0,0,False
SimADFuzz,Town03,8,5,2025-09-23_17-12-10,logs/enriched/tool2/2025-09-23_15-05-18/gen_8_scenario_5/8_5_log_basic.json,1.2050296096948279,0.17245498891519237,12.92,6.64,99.8562933493771,92.00194601358412,60.96,373.501026593241,360.7126065051063,372.9642807778817,0.41680228420595905,0.6666458686549573,0.41680228420595905,2.307507142633825,0.5202812413257061,5.813435721380576,7.696172395418387,1.330429741298813,3.681011279062858,25.8730068981735,0,0,0,0,0,False
SimADFuzz,Town03,7,2,2025-09-23_16-47-16,logs/enriched/tool2/2025-09-23_15-05-18/gen_7_scenario_2/7_2_log_basic.json,0.7396106463020746,0.1038725809595119,16.68,3.64,99.89400136098809,92.73300587719045,124.72,890.0219150941725,842.1703998337158,889.0785039772649,0.37722863166037246,0.6010790063346245,0.37722863166037246,2.5589268385612254,0.46796851529976097,6.694103628341732,7.703553524186095,1.3796100137675245,3.7178337962055434,26.952502888465958,0,0,0,0,0,False
SimADFuzz,Town03,10,6,2025-09-23_17-37-28,logs/enriched/tool2/2025-09-23_15-05-18/gen_10_scenario_6/10_6_log_basic.json,0.1569474079446474,0.02296100525126058,10.24,2.64,99.89902528637268,94.16574366128788,88.8,584.7473210717043,568.7908386945091,584.1568741388087,0.3005686297238748,0.49758050870988313,0.3005686297238748,2.5366187989335285,0.3965411220465014,6.317455361512543,7.754843536783962,1.4469268800576007,4.136027886625614,29.04594980828257,0,0,0,0,0,False
SimADFuzz,Town03,4,5,2025-09-23_16-06-00,logs/enriched/tool2/2025-09-23_15-05-18/gen_4_scenario_5/4_5_log_basic.json,9.353257534816127,1.5517773431399347,0.0,0.0,99.94261570593814,98.30089639269374,220.08,865.9912055786214,860.3647589783052,865.4942626386622,0.0856851996373816,0.21383137285961973,0.0856851996373816,1.8749242127230872,0.19591299748136104,3.8899129154751595,15.885006402894522,1.0330226538128717,4.095053533092056,158.3275511996443,0,0,0,0,0,False
SimADFuzz,Town03,10,5,2025-09-23_17-37-14,logs/enriched/tool2/2025-09-23_15-05-18/gen_10_scenario_5/10_5_log_basic.json,1.3637014745528306,1.1434271119403394,1.16,1.04,0.6535946605536136,99.99870764149611,,220.40093514375656,0.0006000000000023764,1.4405287439098258,6.461834274555135e-05,6.535439261071066e-05,6.461834274555135e-05,0.00016376993835225288,9.780920934828466e-06,0.00010503022210092624,0.0020223748416156686,7.419668985435679e-05,3.0052623889088513e-05,0.002484128632706574,1,0,0,0,1,True
SimADFuzz,Town03,12,2,2025-09-23_18-00-51,logs/enriched/tool2/2025-09-23_15-05-18/gen_12_scenario_2/12_2_log_basic.json,1.4614512002596818,0.2081721688669811,11.56,3.28,19.436004934169983,98.67081594933873,,1137.8924570660486,216.64415927623764,221.16083410090525,0.06690483837885382,0.262197192687482,0.06690483837885382,2.067470871186395,0.25351747563964105,1.5958687383955263,7.709889034869438,0.5326963236868679,2.730734849800185,26.99741735334291,0,0,0,0,0,False
SimADFuzz,Town03,2,1,2025-09-23_15-36-00,logs/enriched/tool2/2025-09-23_15-05-18/gen_2_scenario_1/2_1_log_basic.json,1.3559222940600082,0.1056073032143262,13.28,3.64,99.90112677370425,92.88773219368706,75.28,538.701715025745,526.733844076,538.1690832599885,0.36889301388724216,0.6179171004210097,0.36889301388724216,2.4717773614845284,0.4957211789886479,6.884518895093288,7.756541797089732,1.329583544058949,3.3747028074266443,27.786817612299828,0,0,0,0,0,False
SimADFuzz,Town03,6,3,2025-09-23_16-34-47,logs/enriched/tool2/2025-09-23_15-05-18/gen_6_scenario_3/6_3_log_basic.json,3.5000409283321265,1.657589980613964,0.0,0.0,5.664998522482037e-05,99.9987277275473,,473.21566093077627,0.00029999999999996696,0.0002680766019988208,6.361402730773668e-05,6.375991231780406e-05,6.361402730773668e-05,0.00016773471751715502,4.310678422776864e-06,5.924993253794237e-06,0.00140356688476182,3.4986346693152116e-06,0.0,0.002619044431500776,0,0,0,0,0,False
SimADFuzz,Town03,5,3,2025-09-23_16-18-54,logs/enriched/tool2/2025-09-23_15-05-18/gen_5_scenario_3/5_3_log_basic.json,4.031529805173217,0.42006124274685047,10.6,4.32,99.9319165983247,97.17563217463203,238.16,1137.8924570660486,1120.9397124741527,1137.1177411738713,0.1432510187174699,0.377982884882332,0.1432510187174699,2.419682477773485,0.3497859444008254,4.6422961075893765,7.713651775910033,1.1056736164684315,3.8647082645392623,27.045613703162484,0,0,0,0,0,False
SimADFuzz,Town03,7,0,2025-09-23_16-43-01,logs/enriched/tool2/2025-09-23_15-05-18/gen_7_scenario_0/7_0_log_basic.json,0.07672728931778498,0.013184408522600312,0.6,0.6,0.013055204730573505,99.64426437141827,,686.6325351221255,0.01635091217662433,0.08964128320692051,0.0178184936184883,0.017822847669064633,0.0178184936184883,0.019324911756144716,0.0003939342617422157,0.037025243728143725,0.5828000857927184,0.9386544826056685,4.269869788382406,13.948543458114793,1,0,0,0,1,True
SimADFuzz,Town03,9,6,2025-09-23_17-23-56,logs/enriched/tool2/2025-09-23_15-05-18/gen_9_scenario_6/9_6_log_basic.json,3.0769736743583684,0.32453200791719794,4.92,3.16,99.896883179819,96.83983335733832,178.28,659.4553573378736,643.3472623766027,658.7753479428735,0.16055887361869084,0.3619460570849443,0.16055887361869084,1.9794952789163824,0.3243852591312297,3.5852870426590613,7.701382372016079,0.8202966067108265,2.8671183439589094,26.997821661247723,0,0,0,1,1,True
SimADFuzz,Town03,1,1,2025-09-23_15-19-20,logs/enriched/tool2/2025-09-23_15-05-18/gen_1_scenario_1/1_1_log_basic.json,2.3833968049823357,0.3261643171791443,10.76,3.08,99.91411372164168,92.97175205023782,76.32,546.7017075938851,534.7949251795297,546.2321658435113,0.364372401844442,0.616242543554808,0.364372401844442,2.510610959233215,0.49697849577321945,6.892293357341461,7.76272604179743,1.2845771593297906,3.2960281772956033,29.542305603585515,0,0,0,0,0,False
SimADFuzz,Town03,10,7,2025-09-23_17-39-14,logs/enriched/tool2/2025-09-23_15-05-18/gen_10_scenario_7/10_7_log_basic.json,1.2042045447200362,0.17154815810839225,11.16,3.72,99.85661312765615,91.95961750898995,61.04,373.501026593241,360.6729926794672,372.9654751530368,0.4191032271056952,0.668279016718787,0.4191032271056952,2.3087417381888455,0.5205279331757527,5.805549611561179,7.696536626951112,1.3282760368204622,3.7029371897345857,25.528165229862076,0,0,0,0,0,False
SimADFuzz,Town03,9,5,2025-09-23_17-23-18,logs/enriched/tool2/2025-09-23_15-05-18/gen_9_scenario_5/9_5_log_basic.json,3.4999988142855134,0.7344943903296632,2.68,2.68,9.700125470062004e-05,99.99871484285622,,473.21566093077627,0.0005999999999999339,0.0004590251285426848,6.425827009970449e-05,6.57545610146297e-05,6.425827009970449e-05,0.0003991189438831701,1.3947652778158995e-05,1.0854977962459242e-05,0.002209072203437452,6.388084164433924e-06,0.0,0.002863092807041715,0,0,0,0,0,False
SimADFuzz,Town03,7,8,2025-09-23_16-59-09,logs/enriched/tool2/2025-09-23_15-05-18/gen_7_scenario_8/7_8_log_basic.json,3.0705127799179714,0.33553285739382177,8.8,5.2,99.94689904854354,94.63198153880266,166.48,1107.4459787998455,1078.872672265781,1106.8579144482364,0.2758734791438089,0.5096472555425658,0.2758734791438089,2.4066064093087673,0.4285255518486149,6.441139563125509,7.745957506338387,1.2611406917445835,3.80234226268641,27.044125559800534,0,0,0,0,0,False
SimADFuzz,Town03,3,6,2025-09-23_15-53-06,logs/enriched/tool2/2025-09-23_15-05-18/gen_3_scenario_6/3_6_log_basic.json,0.0,0.0,9.56,3.04,100.0,76.02211235710645,149.2,844.5489332840152,839.4965895655577,844.5489332840152,1.3707296797645732,2.45531624362921,1.3707296797645732,6.079352759134815,2.0370758457264087,3.653493844895076,15.9020483158617,0.8701842166717765,3.276631337260726,130.43827042734475,0,0,0,0,0,False
SimADFuzz,Town03,11,0,2025-09-23_17-40-14,logs/enriched/tool2/2025-09-23_15-05-18/gen_11_scenario_0/11_0_log_basic.json,0.0,0.0,6.68,5.04,99.8531466322621,95.70117564639294,64.04,380.95191088171237,370.57780724530824,380.3924701711207,0.2196980144916942,0.4909674734849256,0.2196980144916942,2.24268373755554,0.4390692911700594,5.676955946534925,7.7275858092938705,1.2846591885307097,4.2898930559026045,28.720167383932893,0,0,0,0,0,False
SimADFuzz,Town03,1,6,2025-09-23_15-30-17,logs/enriched/tool2/2025-09-23_15-05-18/gen_1_scenario_6/1_6_log_basic.json,2.0334241689267523,0.20569706685712744,8.52,3.6,99.96374136192163,95.76467194021326,212.56,1107.4459787998455,1079.1272079179062,1107.044433970479,0.2163816895727356,0.45019162320895256,0.2163816895727356,2.412751358552692,0.3947802705621948,5.055221939771355,7.744196113219242,1.147494234285438,3.516183237607229,27.670265615466672,0,0,0,0,0,False
SimADFuzz,Town03,7,3,2025-09-23_16-49-37,logs/enriched/tool2/2025-09-23_15-05-18/gen_7_scenario_3/7_3_log_basic.json,6.435168995008193,0.6560166995811025,3.24,3.24,98.2026446979398,99.9985597032548,4.2,35.200125789054475,32.167590792659944,34.567454461853046,7.2015355878835e-05,9.686913340710474e-05,7.2015355878835e-05,0.00020295776544728512,6.478747969081836e-05,5.881837649655698,7.697259119972511,2.1507396630141025,5.539942656577626,17.95702986205508,0,0,0,0,0,False
SimADFuzz,Town03,5,5,2025-09-23_16-23-05,logs/enriched/tool2/2025-09-23_15-05-18/gen_5_scenario_5/5_5_log_basic.json,1.9389148249202104,0.26065883327830686,12.28,3.96,99.95886474255325,94.64636466444563,166.44,1107.4459787998455,1078.984288313624,1106.9904280453825,0.2751135863214575,0.5100611386943441,0.2751135863214575,2.4131690300207267,0.4295053897537455,6.433351082536022,7.744196113219242,1.4236462727988857,4.070417232248489,27.045586748118332,0,0,0,0,0,False
SimADFuzz,Town03,1,9,2025-09-23_15-34-22,logs/enriched/tool2/2025-09-23_15-05-18/gen_1_scenario_9/1_9_log_basic.json,6.192846279377532,0.5328869050819202,6.92,3.6,99.69439168469933,96.74171833996407,73.76,303.18419345188806,297.9617751039449,302.2576373460218,0.16562728147654185,0.36032815219142394,0.16562728147654185,1.88443084378078,0.32000622008388585,3.9737158532802557,7.6975324786583394,1.0654310370592517,4.012988295094793,26.999332182291724,0,0,0,0,0,False
SimADFuzz,Town03,0,2,2025-09-23_15-08-25,logs/enriched/tool2/2025-09-23_15-05-18/gen_0_scenario_2/0_2_log_basic.json,0.0,0.0,1.16,1.16,0.7394793403169914,99.99659645781888,,645.0349897616171,4.770448892459418,4.769900487102979,0.00017018000514695152,0.0003440358343874529,0.00017018000514695152,0.002048019959038524,0.0002989973598392709,2.76155826131391,6.217001084124081,3.6148768315190707,10.253500252521166,19.842500105198734,1,0,0,0,1,True
SimADFuzz,Town03,8,2,2025-09-23_17-04-18,logs/enriched/tool2/2025-09-23_15-05-18/gen_8_scenario_2/8_2_log_basic.json,1.37931090034362,0.08971263684950243,13.36,3.52,99.9566821287375,95.98110724679228,179.72,1167.8827265657496,1148.0209841639585,1167.3768246297589,0.20509406700200392,0.38089330342722394,0.20509406700200392,1.7279605883900644,0.3209612628905252,6.341830565297956,15.8748664605407,1.2605385559167395,3.6224577263988005,26.990009361460785,0,0,0,0,0,False
SimADFuzz,Town03,5,0,2025-09-23_16-13-55,logs/enriched/tool2/2025-09-23_15-05-18/gen_5_scenario_0/5_0_log_basic.json,2.3830286150191333,0.20936868941967368,13.32,3.84,99.93716585219458,98.36156070874608,220.04,865.9912055786214,860.3379265323032,865.4470673845262,0.08260050727308389,0.21297871480359756,0.08260050727308389,1.8141305675127144,0.19630865787738797,3.889543786223166,15.887466213654083,1.032685577035835,4.053526865383015,156.9378344890603,0,0,0,0,0,False
SimADFuzz,Town03,0,9,2025-09-23_15-14-53,logs/enriched/tool2/2025-09-23_15-05-18/gen_0_scenario_9/0_9_log_basic.json,4.3599950648413826,0.5780523940769468,8.08,3.08,99.85451024747115,93.98594383295695,74.32,434.8367262505518,422.12823715436036,434.20408337362534,0.3101247429565602,0.5292166128484905,0.3101247429565602,2.500812235591167,0.42882731620193754,5.591306396813457,7.741335130324743,1.2071026244721585,3.4455520835674167,27.283418896260034,0,0,0,0,0,False
SimADFuzz,Town03,1,4,2025-09-23_15-23-35,logs/enriched/tool2/2025-09-23_15-05-18/gen_1_scenario_4/1_4_log_basic.json,0.0,0.0,7.44,2.12,22.64888626393243,99.37368982371557,,1137.8924570660486,253.34352423141937,257.71996840675547,0.03141398632187828,0.17949532170129112,0.03141398632187828,1.9815368334008494,0.17672501796864767,0.9070358663052416,7.751728989715778,2.241292929770265,12.230524809132802,111.98853023855597,1,0,0,0,1,True
SimADFuzz,Town03,11,9,2025-09-23_17-58-04,logs/enriched/tool2/2025-09-23_15-05-18/gen_11_scenario_9/11_9_log_basic.json,1.0665554756644604,0.14457749453840787,13.04,5.0,99.86766655817858,91.97127815609313,61.08,373.501026593241,360.72737841588537,373.00675982951185,0.4184692581861918,0.6682661991859343,0.4184692581861918,2.3063665463513323,0.5210212979596067,5.796987354915898,7.695808225911038,1.3000956935410544,3.5297721198178866,25.982007989568633,0,0,0,0,0,False
SimADFuzz,Town03,8,3,2025-09-23_17-07-25,logs/enriched/tool2/2025-09-23_15-05-18/gen_8_scenario_3/8_3_log_basic.json,0.0,0.0,9.16,3.4,22.76511066363064,98.21534673923763,,1137.8924570660486,254.53165759712755,259.0424770841917,0.09003851198942639,0.30725335682150773,0.09003851198942639,2.067470871186395,0.29376468752526175,2.574591908134535,7.72013021716603,1.006690374283129,4.548086572703405,130.80414671298604,1,0,0,0,1,True
